original_address,lat,lon,formatted,housenumber,name,county_code,postcode,suburb,district,street,city,county,state,state_code,country,country_code,confidence_street_level,confidence_building_level,confidence,confidence_city_level,attribution,attribution_license,attribution_url
"Đường Phạm Văn Bạch,Phường 12,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,,,,,,Go Vap,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 18B,Phường Bình Hưng Hoà A,Quận Bình Tân,TP. Hồ Chí Minh",10.9021534,107.3191025,"Bình Tân, Vietnam",,,,76615,,,,Bình Tân,Xã Xuân Phú,,,Vietnam,vn,,,0.1111111111111111,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trung Lập,Xã Phú Mỹ Hưng,Huyện Củ Chi,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,,
"Đường Số 710,Xã An Nhơn Tây,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 295, Phường Tân Phú,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.78797185,106.7049562864172,"History Museum of Ho Chi Minh City, 2, Nguyen Thi Minh Khai, Saigon, Ho Chi Minh City, 71006, Vietnam",2,History Museum of Ho Chi Minh City,,71006,Saigon,Khu phố 1,Nguyen Thi Minh Khai,Ho Chi Minh City,,,,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 144, Phường Tân Phú,Phường Tân Phú,Quận 9,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",,Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Khạ,Thị trấn Củ Chi,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Quý Cáp,Phường 11,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nội Bộ Khu Dân Cư Tân Quy Đông,Phường Tân Quy,Quận 7,TP. Hồ Chí Minh",10.736787,106.708504,"Khu dân cư Tân Quy Đông, Ho Chi Minh City, HC, Vietnam",,,,,,,Khu dân cư Tân Quy Đông,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 27,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",,Binh Thanh,,,,,,,Binh Thanh,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nam Hòa,Phường Phước Long A,Quận 9,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Thị Kiểu (Hẻm 10 (Nhánh Của Đường Liên Ấp 123),Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",16.041352,108.220563,"DNGBIKE.COM - Cửa hàng xe đạp, sửa chữa & bảo dưỡng - Chi nhánh 02, 5, Đường Ỷ Lan Nguyên Phi, Đà Nẵng, DA 550000, Vietnam",5,"DNGBIKE.COM - Cửa hàng xe đạp, sửa chữa & bảo dưỡng - Chi nhánh 02",,550000,,,Đường Ỷ Lan Nguyên Phi,Đà Nẵng,Hai Chau,Da Nang,DA,Vietnam,vn,0.12050816326530614,0.0843557142857143,0.025932704636800315,0.18367346938775508,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Thủ Dầu Một,TP. Hồ Chí Minh",10.9877112,106.68058451378135,"Phường Phú Lợi, Vietnam",,,,75111,,,,,Phường Phú Lợi,,,Vietnam,vn,,,0.05555555555555555,0.1111111111111111,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường DH507,Xã An Long,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D16,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường D2,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D14,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường D4,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D22,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường N13,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D18,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D6,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 11,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 56,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trương Văn Đa,Xã Bình Lợi,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,,0.1,0.2,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 42,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.7300633,106.6522033,"Phong Vân Import Export Co Ltd, 42, Đường số 20, HC 72400, Vietnam",42,Phong Vân Import Export Co Ltd,,72400,,,Đường số 20,,Xã Bình Hưng,Ho Chi Minh,HC,Vietnam,vn,0.2893401,,0.26040609000000003,0.35720999999999997,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Hải Phụng,Phường Tân Tạo,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",,Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,,0.08588875739644972,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hoàng Hữu Nam,Phường Long Bình,Quận 9,TP. Hồ Chí Minh",21.0080436,105.812978,"9, Quan Nhan Street, Thanh Xuân District, Hanoi, HI 10167, Vietnam",9,,,10167,Thanh Xuân District,,Quan Nhan Street,Hanoi,Hoan Kiem,Ha Noi,HI,Vietnam,vn,0.0202020202020202,,0.01818181818181818,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 89,Xã Tân Phú Trung,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,,0,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
